"transcript","logFC","logCPM","LR","PValue","FDR","contrast","expression"
"18450","TRINITY_DN59406_c0_g1_i1",-1.639125131,6.640027291,11.96245937,0.000542832,0.005320821,"T2_vs_CTL","down"
"18451","TRINITY_DN54364_c0_g1_i1",4.916371483,-0.549845976,11.96139492,0.000543142,0.005320821,"T2_vs_CTL","up"
"18452","TRINITY_DN60126_c0_g1_i1",-2.791043553,-0.678691235,11.95406746,0.000545282,0.005336467,"T2_vs_CTL","down"
"18453","TRINITY_DN44998_c0_g1_i1",1.901697278,2.420505138,11.95374477,0.000545377,0.005336467,"T2_vs_CTL","up"
"18454","TRINITY_DN53309_c0_g1_i1",1.667022033,4.766860861,11.94782586,0.000547112,0.005350319,"T2_vs_CTL","up"
"18455","TRINITY_DN44838_c0_g1_i1",-1.650836873,4.662129593,11.93757354,0.000550131,0.005376702,"T2_vs_CTL","down"
"18456","TRINITY_DN48943_c0_g1_i1",1.642903716,6.991329725,11.93384638,0.000551233,0.005384326,"T2_vs_CTL","up"
"18457","TRINITY_DN55004_c0_g1_i1",1.736195602,3.226719042,11.93148738,0.000551931,0.005388005,"T2_vs_CTL","up"
"18458","TRINITY_DN43228_c0_g1_i3",-1.651125883,4.652579216,11.92969884,0.000552461,0.005390037,"T2_vs_CTL","down"
"18459","TRINITY_DN19703_c0_g1_i1",-1.756380625,2.968830824,11.9250323,0.000553847,0.005400408,"T2_vs_CTL","down"
"18460","TRINITY_DN42168_c0_g2_i1",1.647163912,5.084085456,11.91854437,0.000555779,0.005416095,"T2_vs_CTL","up"
"18461","TRINITY_DN46457_c0_g1_i1",3.708127315,-0.959486914,11.91437282,0.000557025,0.005425079,"T2_vs_CTL","up"
"18462","TRINITY_DN137686_c0_g1_i1",4.131009563,-1.706979449,11.91049441,0.000558186,0.005433225,"T2_vs_CTL","up"
"18463","TRINITY_DN46116_c0_g1_i2",1.638972213,6.834665255,11.9067974,0.000559295,0.005436722,"T2_vs_CTL","up"
"18464","TRINITY_DN58451_c0_g1_i1",1.668745919,8.085352633,11.90645096,0.000559399,0.005436722,"T2_vs_CTL","up"
"18465","TRINITY_DN64820_c0_g2_i1",-2.245142418,0.65887194,11.90604958,0.000559519,0.005436722,"T2_vs_CTL","down"
"18466","TRINITY_DN61816_c0_g1_i1",-1.963923534,1.879686431,11.90450485,0.000559984,0.005438077,"T2_vs_CTL","down"
"18467","TRINITY_DN58457_c1_g1_i1",1.655112029,7.364628391,11.90242539,0.000560609,0.005440995,"T2_vs_CTL","up"
"18468","TRINITY_DN16170_c0_g1_i1",-1.693897888,3.718298826,11.89105086,0.000564043,0.005471151,"T2_vs_CTL","down"
"18469","TRINITY_DN83600_c0_g1_i1",3.079491845,-0.59060093,11.88978687,0.000564426,0.005471695,"T2_vs_CTL","up"
"18470","TRINITY_DN51778_c0_g1_i1",2.689386559,0.6672489,11.88392794,0.000566204,0.005485757,"T2_vs_CTL","up"
"18471","TRINITY_DN59779_c1_g1_i3",3.961995859,-0.494170207,11.878545,0.000567843,0.005498453,"T2_vs_CTL","up"
"18472","TRINITY_DN49665_c0_g1_i1",1.72148973,3.428405218,11.87583423,0.00056867,0.005503279,"T2_vs_CTL","up"
"18473","TRINITY_DN61899_c0_g1_i1",-2.742566529,-0.52818236,11.87348775,0.000569387,0.005507033,"T2_vs_CTL","down"
"18474","TRINITY_DN19451_c0_g1_i1",-1.720971641,3.194339886,11.86954968,0.000570592,0.005515504,"T2_vs_CTL","down"
"18475","TRINITY_DN64861_c4_g1_i1",-2.25102404,0.718299339,11.86413216,0.000572254,0.005528379,"T2_vs_CTL","down"
"18476","TRINITY_DN59693_c1_g1_i1",2.145679138,1.168909445,11.86128879,0.000573129,0.005533633,"T2_vs_CTL","up"
"18477","TRINITY_DN48802_c0_g1_i1",-1.676556617,3.745759766,11.85317231,0.000575632,0.00555001,"T2_vs_CTL","down"
"18478","TRINITY_DN27302_c0_g1_i1",-1.635218847,5.141292871,11.85266052,0.00057579,0.00555001,"T2_vs_CTL","down"
"18479","TRINITY_DN48950_c0_g1_i1",-1.644622455,4.603887798,11.85256629,0.000575819,0.00555001,"T2_vs_CTL","down"
"18480","TRINITY_DN35591_c0_g1_i1",2.284175066,1.088943179,11.84890558,0.000576952,0.005557732,"T2_vs_CTL","up"
"18481","TRINITY_DN59212_c4_g1_i1",2.027379822,2.010876327,11.84648422,0.000577703,0.005561763,"T2_vs_CTL","up"
"18482","TRINITY_DN25841_c0_g1_i1",-2.463258841,-0.114771598,11.83520428,0.000581213,0.00559234,"T2_vs_CTL","down"
"18483","TRINITY_DN46143_c0_g1_i1",3.254430426,-0.614416243,11.82424856,0.000584643,0.00562211,"T2_vs_CTL","up"
"18484","TRINITY_DN17639_c0_g1_i1",-3.216060685,-1.310595586,11.82135113,0.000585554,0.005627633,"T2_vs_CTL","down"
"18485","TRINITY_DN59195_c0_g1_i1",2.217400969,1.154988616,11.81986241,0.000586022,0.005628903,"T2_vs_CTL","up"
"18486","TRINITY_DN26029_c0_g1_i1",4.033452444,-0.938986034,11.81499853,0.000587555,0.005637572,"T2_vs_CTL","up"
"18487","TRINITY_DN53701_c0_g1_i2",-1.62737648,5.360927779,11.81486217,0.000587598,0.005637572,"T2_vs_CTL","down"
"18488","TRINITY_DN61085_c0_g1_i1",1.916750427,2.039288759,11.81056849,0.000588954,0.005647351,"T2_vs_CTL","up"
"18489","TRINITY_DN49098_c0_g1_i3",3.894312768,-1.209476944,11.80490001,0.00059075,0.005661329,"T2_vs_CTL","up"
"18490","TRINITY_DN60841_c0_g1_i1",2.151283605,1.45821194,11.78422772,0.000597347,0.005721269,"T2_vs_CTL","up"
"18491","TRINITY_DN48396_c9_g1_i1",-1.623698784,6.481388034,11.77898676,0.000599031,0.005734119,"T2_vs_CTL","down"
"18492","TRINITY_DN61347_c0_g2_i1",1.626930878,5.468081259,11.77625345,0.000599911,0.005739263,"T2_vs_CTL","up"
"18493","TRINITY_DN40438_c0_g1_i1",-1.669264772,3.827506955,11.77239116,0.000601157,0.005747899,"T2_vs_CTL","down"
"18494","TRINITY_DN3255_c0_g1_i1",4.051251749,-1.10840619,11.76674052,0.000602985,0.005762084,"T2_vs_CTL","up"
"18495","TRINITY_DN51854_c0_g1_i1",2.472741943,0.48926688,11.76240939,0.000604389,0.005770094,"T2_vs_CTL","up"
"18496","TRINITY_DN59535_c0_g1_i1",-1.675020961,3.595802657,11.76203095,0.000604512,0.005770094,"T2_vs_CTL","down"
"18497","TRINITY_DN40568_c0_g1_i2",1.821848976,2.580081958,11.74945732,0.00060861,0.005804014,"T2_vs_CTL","up"
"18498","TRINITY_DN60203_c0_g1_i2",-2.272997456,0.5845328,11.74900025,0.000608759,0.005804014,"T2_vs_CTL","down"
"18499","TRINITY_DN56119_c0_g1_i1",1.800384284,2.766588376,11.74329377,0.000610629,0.00581683,"T2_vs_CTL","up"
"18500","TRINITY_DN48559_c0_g1_i1",1.67109572,4.156488154,11.74277634,0.000610798,0.00581683,"T2_vs_CTL","up"
"18501","TRINITY_DN51602_c0_g1_i1",-2.319486018,0.329768136,11.7294759,0.000615179,0.005855218,"T2_vs_CTL","down"
"18502","TRINITY_DN62962_c0_g1_i1",1.691659703,3.433018477,11.72786696,0.000615711,0.005856953,"T2_vs_CTL","up"
"18503","TRINITY_DN48061_c0_g1_i1",1.798661813,2.691103211,11.72069664,0.000618088,0.005876225,"T2_vs_CTL","up"
"18504","TRINITY_DN61548_c3_g2_i1",1.622244722,5.444484772,11.71947366,0.000618494,0.00587675,"T2_vs_CTL","up"
"18505","TRINITY_DN50860_c0_g1_i1",1.711531341,3.293247817,11.70617061,0.000622932,0.005915556,"T2_vs_CTL","up"
"18506","TRINITY_DN56275_c0_g1_i1",-3.467336083,-1.226351952,11.70302148,0.000623987,0.005922216,"T2_vs_CTL","down"
"18507","TRINITY_DN52900_c0_g1_i3",1.670261322,3.808203592,11.70058597,0.000624804,0.005926613,"T2_vs_CTL","up"
"18508","TRINITY_DN53063_c0_g1_i1",-1.927558098,1.883328689,11.69536752,0.000626559,0.005939892,"T2_vs_CTL","down"
"18509","TRINITY_DN57298_c0_g1_i1",1.703536057,3.448633564,11.69065661,0.000628147,0.00595158,"T2_vs_CTL","up"
"18510","TRINITY_DN58222_c1_g1_i4",1.637830052,7.517031141,11.68790663,0.000629076,0.005953522,"T2_vs_CTL","up"
"18511","TRINITY_DN57485_c2_g1_i1",-1.619240148,6.714945172,11.68765637,0.000629161,0.005953522,"T2_vs_CTL","down"
"18512","TRINITY_DN50166_c0_g1_i1",2.055900976,1.295162226,11.68689334,0.000629419,0.005953522,"T2_vs_CTL","up"
"18513","TRINITY_DN60785_c0_g1_i1",-1.902715226,2.190952305,11.67754207,0.00063259,0.005980141,"T2_vs_CTL","down"
"18514","TRINITY_DN60421_c0_g1_i2",2.074519678,1.600184425,11.67638555,0.000632984,0.005980483,"T2_vs_CTL","up"
"18515","TRINITY_DN51509_c0_g1_i1",1.642224304,4.614358872,11.67421615,0.000633722,0.005984083,"T2_vs_CTL","up"
"18516","TRINITY_DN49359_c0_g1_i2",-2.150736728,1.002410488,11.66664977,0.000636305,0.006005083,"T2_vs_CTL","down"
"18517","TRINITY_DN55506_c0_g1_i1",1.746370285,3.298195771,11.66441523,0.00063707,0.006007079,"T2_vs_CTL","up"
"18518","TRINITY_DN56706_c0_g1_i1",1.669116358,3.878272818,11.6639352,0.000637234,0.006007079,"T2_vs_CTL","up"
"18519","TRINITY_DN110471_c0_g1_i1",3.378285865,-0.600358167,11.66087689,0.000638282,0.006013576,"T2_vs_CTL","up"
"18520","TRINITY_DN63228_c3_g1_i1",1.682298345,3.548760297,11.64898561,0.000642376,0.006048735,"T2_vs_CTL","up"
"18521","TRINITY_DN52581_c0_g1_i1",-2.314270365,0.421556085,11.62940593,0.000649173,0.006108273,"T2_vs_CTL","down"
"18522","TRINITY_DN55448_c0_g1_i1",-1.616131721,5.249782769,11.62867472,0.000649428,0.006108273,"T2_vs_CTL","down"
"18523","TRINITY_DN61225_c0_g1_i1",2.790079551,-0.761049866,11.62344572,0.000651256,0.00612203,"T2_vs_CTL","up"
"18524","TRINITY_DN50880_c0_g1_i2",1.683041911,3.714586627,11.60239928,0.000658668,0.006188226,"T2_vs_CTL","up"
"18525","TRINITY_DN51068_c0_g1_i2",-1.610832773,6.422970016,11.5999676,0.00065953,0.006192847,"T2_vs_CTL","down"
"18526","TRINITY_DN57497_c0_g1_i1",2.45492107,0.28613099,11.59414966,0.000661596,0.006208769,"T2_vs_CTL","up"
"18527","TRINITY_DN53082_c0_g1_i1",-2.488470879,-0.203767527,11.5913816,0.000662582,0.006214534,"T2_vs_CTL","down"
"18528","TRINITY_DN64466_c0_g1_i7",-1.886472707,2.050859851,11.58657093,0.000664298,0.006227142,"T2_vs_CTL","down"
"18529","TRINITY_DN65055_c18_g1_i13",-2.72634643,-0.616191239,11.58436735,0.000665086,0.006231037,"T2_vs_CTL","down"
"18530","TRINITY_DN62691_c4_g2_i2",-2.040165923,1.322150582,11.58288555,0.000665616,0.006232516,"T2_vs_CTL","down"
"18531","TRINITY_DN59777_c0_g1_i2",1.928872977,1.881427844,11.57802037,0.000667359,0.006245351,"T2_vs_CTL","up"
"18532","TRINITY_DN27592_c0_g1_i1",1.654216814,4.004385776,11.56644661,0.000671526,0.006280834,"T2_vs_CTL","up"
"18533","TRINITY_DN50808_c0_g1_i1",3.209845563,-1.015883625,11.56236218,0.000673003,0.006291131,"T2_vs_CTL","up"
"18534","TRINITY_DN65121_c2_g1_i1",-1.604101841,5.86956549,11.56073437,0.000673592,0.006293128,"T2_vs_CTL","down"
"18535","TRINITY_DN34747_c0_g1_i1",2.332887438,0.557489434,11.55951054,0.000674036,0.006293759,"T2_vs_CTL","up"
"18536","TRINITY_DN50400_c0_g1_i4",1.683007124,3.619572135,11.55240468,0.000676617,0.006313322,"T2_vs_CTL","up"
"18537","TRINITY_DN39187_c0_g1_i1",-1.641014689,4.080745086,11.55166753,0.000676885,0.006313322,"T2_vs_CTL","down"
"18538","TRINITY_DN55724_c0_g1_i1",-2.105303953,1.003334073,11.55063005,0.000677263,0.006313328,"T2_vs_CTL","down"
"18539","TRINITY_DN48321_c1_g1_i1",-1.620995768,7.283830706,11.54798131,0.000678229,0.006317346,"T2_vs_CTL","down"
"18540","TRINITY_DN47956_c0_g1_i1",-2.508582882,-0.169180687,11.54737807,0.000678449,0.006317346,"T2_vs_CTL","down"
"18541","TRINITY_DN40752_c0_g1_i1",-1.645160257,4.032914178,11.54003495,0.000681134,0.006338821,"T2_vs_CTL","down"
"18542","TRINITY_DN54944_c0_g1_i1",-1.615088496,4.933970179,11.5339275,0.000683375,0.006356146,"T2_vs_CTL","down"
"18543","TRINITY_DN26456_c0_g1_i1",-2.163807892,0.758998626,11.52951792,0.000684998,0.006367703,"T2_vs_CTL","down"
"18544","TRINITY_DN56356_c0_g1_i1",-1.614091572,5.526312152,11.51643157,0.000689837,0.006409128,"T2_vs_CTL","down"
"18545","TRINITY_DN55950_c2_g1_i2",2.04406794,1.803047932,11.5144393,0.000690577,0.006412442,"T2_vs_CTL","up"
"18546","TRINITY_DN53425_c0_g1_i1",-1.605256208,6.594440785,11.50764975,0.000693104,0.006430771,"T2_vs_CTL","down"
"18547","TRINITY_DN58182_c0_g1_i2",2.10072612,1.326903029,11.50626915,0.000693619,0.006430771,"T2_vs_CTL","up"
"18548","TRINITY_DN36825_c0_g1_i2",-1.609749403,5.026935703,11.50604347,0.000693703,0.006430771,"T2_vs_CTL","down"
"18549","TRINITY_DN64902_c1_g1_i2",-1.643297766,3.994511307,11.49321129,0.000698508,0.006471737,"T2_vs_CTL","down"
"18550","TRINITY_DN46186_c0_g1_i1",1.660690425,3.817123883,11.47205406,0.000706506,0.006538817,"T2_vs_CTL","up"
"18551","TRINITY_DN58210_c0_g1_i1",2.091703846,1.211370133,11.47199038,0.00070653,0.006538817,"T2_vs_CTL","up"
"18552","TRINITY_DN36102_c0_g1_i1",-1.614243395,4.753517169,11.46818206,0.000707979,0.006546059,"T2_vs_CTL","down"
"18553","TRINITY_DN35637_c0_g1_i1",4.019827534,-1.160150882,11.46787989,0.000708094,0.006546059,"T2_vs_CTL","up"
"18554","TRINITY_DN17459_c0_g1_i1",2.296638899,0.602321486,11.46398206,0.000709581,0.006556183,"T2_vs_CTL","up"
"18555","TRINITY_DN40959_c0_g1_i1",2.768990462,-0.367932188,11.44848319,0.000715524,0.006607446,"T2_vs_CTL","up"
"18556","TRINITY_DN44219_c0_g1_i1",1.60475957,6.722354329,11.44434433,0.000717119,0.006618529,"T2_vs_CTL","up"
"18557","TRINITY_DN59317_c3_g1_i3",-1.733977006,2.871014254,11.44067199,0.000718538,0.006627969,"T2_vs_CTL","down"
"18558","TRINITY_DN61614_c0_g1_i1",-1.894944248,2.010178253,11.40625905,0.000731971,0.006748158,"T2_vs_CTL","down"
"18559","TRINITY_DN138456_c0_g1_i1",3.59662401,-0.801978161,11.40396419,0.000732876,0.00675278,"T2_vs_CTL","up"
"18560","TRINITY_DN49004_c0_g1_i1",-2.272260025,0.441720144,11.39920857,0.000734754,0.006766365,"T2_vs_CTL","down"
"18561","TRINITY_DN47942_c0_g1_i1",-1.647463263,3.616294562,11.39770359,0.00073535,0.006768126,"T2_vs_CTL","down"
"18562","TRINITY_DN123421_c0_g1_i1",1.995316995,1.498646327,11.38957541,0.000738574,0.00679407,"T2_vs_CTL","up"
"18563","TRINITY_DN28690_c0_g1_i1",1.597906519,5.513585043,11.38569296,0.000740119,0.006804546,"T2_vs_CTL","up"
"18564","TRINITY_DN62855_c0_g1_i1",1.736813617,2.952497872,11.380658,0.000742128,0.006819097,"T2_vs_CTL","up"
"18565","TRINITY_DN43471_c0_g1_i1",1.717017533,3.083109929,11.37968609,0.000742517,0.006819097,"T2_vs_CTL","up"
"18566","TRINITY_DN46712_c0_g1_i1",1.601963848,5.230173625,11.37087312,0.000746048,0.006847772,"T2_vs_CTL","up"
"18567","TRINITY_DN58200_c0_g1_i1",4.840393709,-0.796086248,11.36629368,0.00074789,0.006860914,"T2_vs_CTL","up"
"18568","TRINITY_DN46339_c0_g1_i1",-1.678394029,10.54863912,11.3620331,0.000749607,0.006872905,"T2_vs_CTL","down"
"18569","TRINITY_DN47333_c0_g1_i1",2.277581085,0.759454564,11.34283212,0.000757397,0.006940529,"T2_vs_CTL","up"
"18570","TRINITY_DN49447_c0_g3_i1",-2.30629261,0.348367351,11.33852717,0.000759155,0.006952831,"T2_vs_CTL","down"
"18571","TRINITY_DN13501_c0_g1_i1",3.622384704,-1.091373438,11.33630935,0.000760062,0.006957333,"T2_vs_CTL","up"
"18572","TRINITY_DN60758_c0_g1_i1",1.794130125,2.612824016,11.33069897,0.000762362,0.006971056,"T2_vs_CTL","up"
"18573","TRINITY_DN33166_c0_g1_i2",3.570622471,-0.732185636,11.33005689,0.000762626,0.006971056,"T2_vs_CTL","up"
"18574","TRINITY_DN42295_c0_g1_i1",-2.704310413,-0.589416033,11.32960675,0.000762811,0.006971056,"T2_vs_CTL","down"
"18575","TRINITY_DN37990_c0_g1_i1",-1.594604717,6.016372673,11.31185366,0.000770138,0.007034184,"T2_vs_CTL","down"
"18576","TRINITY_DN39551_c0_g1_i1",-1.641926481,3.584467142,11.30632987,0.000772433,0.007042597,"T2_vs_CTL","down"
"18577","TRINITY_DN57365_c0_g1_i1",-1.637510328,8.689417852,11.30597773,0.00077258,0.007042597,"T2_vs_CTL","down"
"18578","TRINITY_DN39945_c0_g1_i1",-2.105967457,0.858623255,11.30479309,0.000773073,0.007042597,"T2_vs_CTL","down"
"18579","TRINITY_DN62201_c0_g1_i1",-1.594909074,5.096702677,11.30472438,0.000773101,0.007042597,"T2_vs_CTL","down"
"18580","TRINITY_DN59469_c0_g2_i1",1.762145401,2.824852989,11.30457639,0.000773163,0.007042597,"T2_vs_CTL","up"
"18581","TRINITY_DN56172_c0_g1_i1",3.449961923,-1.246506617,11.29954645,0.00077526,0.007057862,"T2_vs_CTL","up"
"18582","TRINITY_DN29434_c0_g1_i2",2.018161566,1.264808224,11.29267692,0.000778134,0.007080174,"T2_vs_CTL","up"
"18583","TRINITY_DN37922_c0_g1_i1",-2.282742288,0.50014752,11.2903141,0.000779125,0.00708534,"T2_vs_CTL","down"
"18584","TRINITY_DN45885_c0_g1_i1",-1.584898598,6.106305667,11.2860998,0.000780896,0.007097586,"T2_vs_CTL","down"
"18585","TRINITY_DN39989_c0_g1_i1",1.584466306,5.822958695,11.28050045,0.000783254,0.007113501,"T2_vs_CTL","up"
"18586","TRINITY_DN59912_c0_g1_i1",-1.624375793,3.975084008,11.27992705,0.000783496,0.007113501,"T2_vs_CTL","down"
"18587","TRINITY_DN46521_c0_g1_i1",2.496208409,-0.05842272,11.27734943,0.000784585,0.007116804,"T2_vs_CTL","up"
"18588","TRINITY_DN58375_c0_g1_i1",1.585980102,5.754081268,11.27705278,0.00078471,0.007116804,"T2_vs_CTL","up"
"18589","TRINITY_DN54334_c0_g1_i2",1.63129737,3.961002349,11.26992875,0.000787728,0.0071403,"T2_vs_CTL","up"
"18590","TRINITY_DN60171_c0_g1_i3",1.631244869,3.990711938,11.26202873,0.000791087,0.007166872,"T2_vs_CTL","up"
"18591","TRINITY_DN60822_c0_g1_i2",1.597578485,4.997293016,11.25640234,0.000793489,0.00718474,"T2_vs_CTL","up"
"18592","TRINITY_DN65140_c2_g1_i1",1.681907907,3.090864177,11.25449602,0.000794304,0.007188235,"T2_vs_CTL","up"
"18593","TRINITY_DN44147_c0_g1_i1",1.629159475,4.91056316,11.25161928,0.000795536,0.007195495,"T2_vs_CTL","up"
"18594","TRINITY_DN60408_c0_g1_i1",2.321834519,0.452741719,11.24328016,0.000799118,0.007221227,"T2_vs_CTL","up"
"18595","TRINITY_DN22030_c0_g1_i1",-1.873059656,2.086358008,11.24200613,0.000799667,0.007221227,"T2_vs_CTL","down"
"18596","TRINITY_DN50913_c1_g1_i2",3.508618853,-0.430297805,11.24198769,0.000799675,0.007221227,"T2_vs_CTL","up"
"18597","TRINITY_DN79631_c0_g1_i1",4.879338223,-1.384426929,11.24069324,0.000800233,0.007222369,"T2_vs_CTL","up"
"18598","TRINITY_DN50780_c0_g1_i6",3.001508546,-0.568691158,11.23264877,0.000803709,0.007249833,"T2_vs_CTL","up"
"18599","TRINITY_DN65339_c0_g1_i1",1.826622578,2.459425008,11.23122938,0.000804323,0.007251472,"T2_vs_CTL","up"
"18600","TRINITY_DN51215_c0_g1_i1",-1.617538035,4.00434214,11.22957755,0.00080504,0.007254023,"T2_vs_CTL","down"
"18601","TRINITY_DN58352_c0_g1_i1",1.876507,2.391808484,11.22458572,0.000807208,0.007269648,"T2_vs_CTL","up"
"18602","TRINITY_DN46202_c0_g1_i1",1.620985581,3.910932781,11.21411202,0.000811776,0.007306861,"T2_vs_CTL","up"
"18603","TRINITY_DN17457_c0_g1_i1",1.62743104,4.06174499,11.20059994,0.000817709,0.007356304,"T2_vs_CTL","up"
"18604","TRINITY_DN31196_c0_g1_i1",-1.608809083,4.232337103,11.197859,0.000818918,0.007363222,"T2_vs_CTL","down"
"18605","TRINITY_DN63130_c0_g1_i1",1.823411083,2.535494468,11.19645934,0.000819536,0.007364823,"T2_vs_CTL","up"
"18606","TRINITY_DN787_c0_g1_i1",-1.584997819,5.207234296,11.18631374,0.000824029,0.00740123,"T2_vs_CTL","down"
"18607","TRINITY_DN65175_c1_g1_i1",-2.107630962,1.021184746,11.18172277,0.00082607,0.007410946,"T2_vs_CTL","down"
"18608","TRINITY_DN55200_c0_g1_i1",3.657205046,-1.372551589,11.18157948,0.000826134,0.007410946,"T2_vs_CTL","up"
"18609","TRINITY_DN43867_c0_g1_i1",-2.620518313,-0.37452154,11.18089565,0.000826439,0.007410946,"T2_vs_CTL","down"
"18610","TRINITY_DN47797_c0_g1_i1",2.88426384,0.384751283,11.17550132,0.000828845,0.007428545,"T2_vs_CTL","up"
"18611","TRINITY_DN49782_c0_g1_i1",-1.57532243,5.613403309,11.16493418,0.000833579,0.007464604,"T2_vs_CTL","down"
"18612","TRINITY_DN56322_c2_g1_i2",2.034649757,1.576374589,11.16453198,0.00083376,0.007464604,"T2_vs_CTL","up"
"18613","TRINITY_DN38306_c0_g1_i1",-1.579238359,5.591717754,11.16349137,0.000834228,0.0074648,"T2_vs_CTL","down"
"18614","TRINITY_DN64340_c7_g2_i1",2.270294118,0.841953027,11.16076701,0.000835454,0.007471777,"T2_vs_CTL","up"
"18615","TRINITY_DN39772_c0_g1_i2",1.793562203,2.470431084,11.1569615,0.000837169,0.007483122,"T2_vs_CTL","up"
"18616","TRINITY_DN53101_c0_g1_i1",1.608265129,4.429256659,11.14699864,0.000841677,0.007519404,"T2_vs_CTL","up"
"18617","TRINITY_DN47909_c0_g1_i1",2.520423662,0.330545434,11.14394019,0.000843066,0.007527795,"T2_vs_CTL","up"
"18618","TRINITY_DN64977_c13_g3_i1",-1.608215833,8.005949931,11.13757332,0.000845965,0.00754965,"T2_vs_CTL","down"
"18619","TRINITY_DN55679_c0_g1_i1",1.621668346,4.132468889,11.13328834,0.000847921,0.007563079,"T2_vs_CTL","up"
"18620","TRINITY_DN63661_c2_g1_i1",2.001919507,1.630414221,11.1296427,0.00084959,0.007573923,"T2_vs_CTL","up"
"18621","TRINITY_DN56324_c4_g1_i1",1.681240873,11.95250898,11.1228196,0.000852721,0.00759779,"T2_vs_CTL","up"
"18622","TRINITY_DN25158_c0_g1_i1",-2.330858537,0.415410843,11.11734118,0.000855243,0.007616212,"T2_vs_CTL","down"
"18623","TRINITY_DN47102_c1_g1_i1",3.074484544,-1.019257383,11.10616831,0.000860411,0.007658158,"T2_vs_CTL","up"
"18624","TRINITY_DN108087_c0_g1_i1",-1.583133773,5.012091174,11.10443278,0.000861216,0.007661255,"T2_vs_CTL","down"
"18625","TRINITY_DN45533_c0_g1_i1",-1.793634,2.389839043,11.09501334,0.000865602,0.007696177,"T2_vs_CTL","down"
"18626","TRINITY_DN63439_c1_g1_i1",2.677877054,-0.289814452,11.08948682,0.000868185,0.00771505,"T2_vs_CTL","up"
"18627","TRINITY_DN55382_c1_g1_i1",-2.208553421,0.623667365,11.08701198,0.000869344,0.007721255,"T2_vs_CTL","down"
"18628","TRINITY_DN64658_c1_g1_i1",-1.664647268,3.184184,11.07367383,0.00087562,0.00777287,"T2_vs_CTL","down"
"18629","TRINITY_DN56586_c2_g1_i1",-1.615746281,3.84199425,11.07185652,0.000876479,0.007776369,"T2_vs_CTL","down"
"18630","TRINITY_DN25286_c0_g1_i1",-1.600416551,4.166765092,11.06995614,0.000877378,0.00778022,"T2_vs_CTL","down"
"18631","TRINITY_DN52802_c0_g1_i1",-2.477190042,-0.254584893,11.0665105,0.00087901,0.007790565,"T2_vs_CTL","down"
"18632","TRINITY_DN46187_c0_g1_i1",-1.573653767,5.317837329,11.06467663,0.000879879,0.007794148,"T2_vs_CTL","down"
"18633","TRINITY_DN36866_c0_g1_i1",-2.955440224,-1.055330466,11.04262652,0.000890406,0.007883226,"T2_vs_CTL","down"
"18634","TRINITY_DN32997_c0_g1_i1",2.195428993,1.061972353,11.04004974,0.000891645,0.007890019,"T2_vs_CTL","up"
"18635","TRINITY_DN54346_c1_g1_i1",2.133217097,1.081727713,11.03651021,0.000893349,0.007900921,"T2_vs_CTL","up"
"18636","TRINITY_DN48124_c0_g2_i1",2.988178808,-0.176090149,11.03078267,0.000896113,0.007919042,"T2_vs_CTL","up"
"18637","TRINITY_DN36635_c0_g1_i1",2.169114314,1.369203515,11.03030571,0.000896344,0.007919042,"T2_vs_CTL","up"
"18638","TRINITY_DN42217_c0_g1_i1",1.741144986,2.913895697,11.01649782,0.000903045,0.007974042,"T2_vs_CTL","up"
"18639","TRINITY_DN64972_c9_g3_i1",1.957228331,1.85871568,11.00952467,0.000906449,0.007999877,"T2_vs_CTL","up"
"18640","TRINITY_DN54330_c0_g1_i1",1.701933155,2.946633504,11.00517957,0.000908576,0.008014428,"T2_vs_CTL","up"
"18641","TRINITY_DN62779_c0_g1_i1",-2.322312263,0.125079187,11.00130786,0.000910476,0.008026958,"T2_vs_CTL","down"
"18642","TRINITY_DN55315_c0_g1_i1",-1.62884318,3.45872425,10.99573453,0.000913218,0.008043851,"T2_vs_CTL","down"
"18643","TRINITY_DN54250_c0_g1_i1",-1.62889101,3.462238427,10.99546019,0.000913353,0.008043851,"T2_vs_CTL","down"
"18644","TRINITY_DN65265_c3_g1_i1",1.577783547,5.073037075,10.98813767,0.000916969,0.008071449,"T2_vs_CTL","up"
